city,admin_name,name,ID,address
Cesana Torinese,Piemonte,La Coche,627039220,Strada Comunale Valle Gimont 43
Cesana Torinese,Piemonte,La Madia,1165767903,Accesso pedonale 43
Cesana Torinese,Piemonte,Ristotante Lambretta,1589663768,Strada Statale 24 del Monginevro 53
Chialamberto,Piemonte,ALBERGO DELLA POSTA,3773265037,Via Roma 33
Chialamberto,Piemonte,ALBERO FIORITO,3773265663,Oliena 173
Chialamberto,Piemonte,DA CESARIN,3773301046,Via Roma 51
Chianocco,Piemonte,Arlecchino Pizzeria King Kebab Di Chianocco,3755081690,Strada Statale 25 del Moncenisio 111
Chianocco,Piemonte,La Mandragola,1771969233,Via 25 Aprile 1945 20
Chiaverano,Piemonte,Trattoria Vecchio Cipresso,2566822820,Via Casale Lago Sirio 19
Chieri,Piemonte,Eataly in Collina,3812325316,Via Vittorio Emanuele II 32
Chieri,Piemonte,Piazza Trento,2500817135,Chieri 87
Chiomonte,Piemonte,Albergo Belvedere,2368355469,Via Arguel 1
Chiomonte,Piemonte,La Capannina,1672718658,Via Partigiani del Monte Assietta 18
Chiusa Di San Michele,Piemonte,Charlie,3371509987,Via Torino 34
Chiusa Di San Michele,Piemonte,TartaPizza,3770894467,Terranuova Bracciolini 173
Chiusa Di San Michele,Piemonte,Trattoria Montefiori,3371509992,Via Susa 47
Chivasso,Piemonte,Il Buffet,3419947936,Piazza Giuseppe Garibaldi 7
Chivasso,Piemonte,Papillon,3294916834,Strada Provinciale 11 Padana Superiore 108
Chivasso,Piemonte,Pizzeria al vecchio mulino,3546507068,Via Brozola 4
Cintano,Piemonte,Cascina della Marcellina,1231080680,Via Camposanto 132
Cirie',Piemonte,Gotha Hotel,2887841370,Via Torino 53
Cirie',Piemonte,Tazebao,1933720887,Via delle Spine 110
Claviere,Piemonte,Le grand bouc,470527720,Via Nazionale 118
Claviere,Piemonte,ski lodge,1358230862,Strada Valle Gimont 41
Coazze,Piemonte,Du Parc Pizzeria,3967206971,Via Sangonetto 109
Coazze,Piemonte,Pizzeria al taglio,4004982347,Via Garibaldi 111
Coazze,Piemonte,Pizzeria I Cusinot,4003517670,Palagiano 101
Collegno,Piemonte,Bar...collo!,3250705267,Via San Massimo 2
Collegno,Piemonte,La Casa di Bacco,3250676613,Via Giuseppe Verdi 67
Collegno,Piemonte,Sunphilao,360035140,Via Martiri 30 aprile 20
Colleretto Giacosa,Piemonte,Ristorante del Monte,2304889155,Via Torino 7/11
Condove,Piemonte,La Cicala,3810982052,Via don Pettigiani 1
Condove,Piemonte,Old Fox,3049462835,Via Roma 172
Corio,Piemonte,il Gallo,2527949694,Unione Montana di Comuni delle Valli di Lanzo Corio
Corio,Piemonte,La Chiacchiera,2527949771,Via Nicolò Benso 116
Corio,Piemonte,Trattoria della societa Agricola,2532501983,Via Regina Margherita 18
Cumiana,Piemonte,Ristorante Freidour,1793171271,Verna 37
Cumiana,Piemonte,Zula Food,3442914938,Piane SP146
Cuorgne',Piemonte,Ristorante Pizzeria Royal,3755589726,Corso Dante 63
Cuorgne',Piemonte,Rosselli 77,2953251446,Via Fratelli Rosselli 77
Cuorgne',Piemonte,Trattoria Santa Lucia,2107510243,Via Ventiquattro Maggio 124
Druento,Piemonte,Night & Day,1571517716,Via Torino 127
Exilles,Piemonte,Osteria degli Archibugi,3195342915,Strada Statale 24 del Monginevro 3
Favria,Piemonte,Agriturismo Cascina San Giovanni - Progetto Agri,3320910161,Camposano 29
Feletto,Piemonte,Locanda dei Templari,2035524950,Via Gianni Micheletto 15
Foglizzo,Piemonte,Bar Trattoria Melin,2710902534,Via Umberto I 22
Frassinetto,Piemonte,Bar ristorante pizzeria L'alpino,3803607936,Località Pradas 116
Garzigliana,Piemonte,Trattoria dei Cacciatori,3350554877,Via Roma 12
Giaglione,Piemonte,Cré Seren,2589393171,Frazione San Rocco 10
Giaglione,Piemonte,Ristorante Pizzeria da Bruna,3627859476,Frazione Santo Stefano 61
Giaveno,Piemonte,Locanda dell'amicizia,3667389912,SP191 73
Giaveno,Piemonte,Ristorante Pizzeria Aquila,2378373098,Prà Fieul SP191
Groscavallo,Piemonte,Albergo Savoia,975577029,Via Santuario 5
Grugliasco,Piemonte,Cascina DUC,1374573569,Grugliasco 189
Grugliasco,Piemonte,Nord Ovest,1786477074,Via Carolina Spanna 8
Grugliasco,Piemonte,Pizzeria degli Angeli,1666036495,Via Giovanni Giolitti 91
Grugliasco,Piemonte,Tommy e Terry,2217328139,Via Achille Grandi 5
Inverso Pinasca,Piemonte,Ombre & figli,1843769384,Via 1 Maggio 28
Issiglio,Piemonte,Trattoria La Piazzetta,2934710662,Corso Umberto 10
Ivrea,Piemonte,Al Brucio,2322872915,Canicattini Bagni 15
Ivrea,Piemonte,Blupum,2660064611,Corso Re Umberto I 38
Ivrea,Piemonte,Cantine Morbelli,1876465747,Via Dora Baltea 20/A
Ivrea,Piemonte,In Borghetto,1877338314,Concorezzo 182
Ivrea,Piemonte,Kokoro,1892958231,Via Circonvallazione 2
Ivrea,Piemonte,La Bussola,1892546700,Corso Vercelli 50
Ivrea,Piemonte,La Gusteria,2267287005,Via Quattro Martiri 9;11
Ivrea,Piemonte,La Mugnaia,3900428436,Via alla Dora 177
Ivrea,Piemonte,Movie Time,513349219,Via Guglielmo Jervis 27
Ivrea,Piemonte,PIccolo Leone,2638040735,Cavezzo 161
Ivrea,Piemonte,Pizzeria - Al faro,1876404305,Via Siccardi 3
Ivrea,Piemonte,Pizzeria Aquila Nera,2635311075,Corso Costantino Nigra 56
Ivrea,Piemonte,Pizzeria Capri,997955226,Via Amedeo di Castellamonte 119
Ivrea,Piemonte,Pizzeria da Romano,1892958249,Via Circonvallazione 5
Ivrea,Piemonte,Pizzeria La Lucciola,1876480439,Vicolo Cantarana 12
Ivrea,Piemonte,Pizzeria Marechiaro,1877324312,Corso Giuseppe Garibaldi 27
Ivrea,Piemonte,Pizzeria Mergellina,1993079539,Via Torino 68
Ivrea,Piemonte,Pizzeria SA.LE e PEPE,1877324379,Piazza Gino Pistoni 27
Ivrea,Piemonte,Pizzeria Vecchia Posta,1877695559,Via Torino 529
Ivrea,Piemonte,Ristorante Aquila Antica,1887477554,Via Guido Gozzano 37
Ivrea,Piemonte,Ristorante Cinese Cina Garden,1892546783,Corso Vercelli 184
Ivrea,Piemonte,Ristorante Cinese La Muraglia,1983780620,Via Cardinale Richelmy 8
Ivrea,Piemonte,Ristorante Cupido,1892546787,Via Cascinette 35
Ivrea,Piemonte,Solativo Vinosteria,1719287408,Corso Re Umberto I 1
Ivrea,Piemonte,Trattoria dei Tigli,3230351778,Viale Monte Stella 6b
Ivrea,Piemonte,Trattoria Monferrato,3599545783,Via Gariglietti 163
Lessolo,Piemonte,Ristorante Le Grand Père,2925194755,Via Vittorio Veneto 191
Loranze',Piemonte,L'Ostegatto,2928553564,Via San Rocco 6/8
Loranze',Piemonte,Pizzeria Trattoria L'Acquario,2928553579,Seravezza 152
Loranze',Piemonte,Trattoria Mondovino,2928553587,Via Provinciale 10
Luserna San Giovanni,Piemonte,L'Ostu Dl'Buciardin,3989587629,Via Primo Maggio 264
Maglione,Piemonte,La Nuova Valle,2583719230,Via Cigliano 22
Mattie,Piemonte,Il Mulino di Mattie,582588791,Via Torino 23
Mazze',Piemonte,Agriturismo A Casa di Giò - Progetto Agriable,3319000096,Porto Sant’Elpidio 16
Mercenasco,Piemonte,Pizzeria Ristorante Il Bugiardo,2916639257,Margherita di Savoia 97
Meugliano,Piemonte,Trattoria La Pioletta,2934710663,Piazza Ricardi 16
Mompantero,Piemonte,Da Camillo,3359329145,Frazione Marzano 4
Monastero Di Lanzo,Piemonte,Ristorante Sistina,2908898903,Strada Fontana Sistina 152
Moncalieri,Piemonte,48,2501810917,Corso Roma 95
Moncalieri,Piemonte,Acqua farina e sale,3995322163,Strada Stupinigi 10
Moncalieri,Piemonte,Agriturismo Sale in Zucca - Progetto Agriable,3318234770,Cellamare 111
Moncalieri,Piemonte,Al Castello,2462059908,Piazza Baden Baden 15
Moncalieri,Piemonte,Il Bastian Contrario,415769586,Strada della Maddalena 23
Moncalieri,Piemonte,La Caveja,2893344704,Via Fortunato Postiglione 152
Moncalieri,Piemonte,Old Wild West,1968908965,Via Fortunato Postiglione 38
Moncalieri,Piemonte,Osteria del lago di Mantovani S. e CNS,4016128082,Strada Tetti Sapini 42
Moncalieri,Piemonte,Pizzeria Ristoro Willy 2,3315326949,Gatteo 192
Moncalieri,Piemonte,Pizzeria Roma 4,3762188424,Corso Roma 28
Moncalieri,Piemonte,Rossopomodoro,1968908985,Via Fortunato Postiglione 185
Moncalieri,Piemonte,Senbatsuru - Le Mille Gru,1968910794,Galliate 179
Moncalieri,Piemonte,Wiener Haus,2893344705,Via Fortunato Postiglione 92
Moncenisio,Piemonte,Lo chalet sul lago,1177085695,Città Sant’Angelo 57
Montalenghe,Piemonte,Taverna Verde,2942678079,Regione Gogliasso 101
Montalenghe,Piemonte,Trattoria Il Sole,2942678080,Via Roma 187
Nichelino,Piemonte,Ristorante Sabaudia,2238122747,Viale Torino 42
Noasca,Piemonte,Osteria dei Viaggiatori,3770368936,Grande Transversata delle Alpi 8
Nole,Piemonte,Il Duca Bianco,1313972525,Via Volontari del Sangue 4
None,Piemonte,L'osteria,3782533127,Via Roma 14A
Orbassano,Piemonte,Au chat qui rit,1109290714,Via Pietro Nenni 5
Orbassano,Piemonte,Cascina Gorgia,1529537773,Strada Stupinigi 80
Orbassano,Piemonte,Cocco Brillo,1614122636,slargo Malan Frida 115
Orbassano,Piemonte,Dong Hua,1528091703,Strada Torino 13
Orbassano,Piemonte,Gennaro Esposito,1614122649,Via Vittorio Emanuele II 192
Orbassano,Piemonte,Il Sagittario,1537035184,Via San Rocco 150
Orbassano,Piemonte,Pistrocchio,1528586903,Via Juvarra 91
Orbassano,Piemonte,Ristorante Le Cascine,523308663,Strada Stupinigi 190
Orio Canavese,Piemonte,Trattoria Barba Toni,2897288938,Via Torino 9
Oulx,Piemonte,Bar Basset,687483165,San Secondo Parmense 111
Oulx,Piemonte,L'Eitabl',864554716,Giovinazzo 188
Oulx,Piemonte,Locus,443256336,Strada Statale 24 del Monginevro 63
Oulx,Piemonte,Pizzeria Papillon,1589754039,Via San Giusto 111
Oulx,Piemonte,Rifugio Alpino La Chardousë,2657408670,Strada Cotolivier 5
Oulx,Piemonte,Ristorante Pra Löng,1589708914,Via Pellousieres 15
Parella,Piemonte,Bar ristorante la Torre,2302459573,Via Giacomo Bosso 12
Parella,Piemonte,Ristorante Residence La Rosa dei Venti,2921731815,Via San Giovanni 12
Pavone Canavese,Piemonte,La Bella Dormiente,845797921,Via Circonvallazione 108
Pavone Canavese,Piemonte,La Ferrere,2802890324,Via Circonvallazione 20
Pavone Canavese,Piemonte,Ristorante Castello di Pavone,2898949678,Via Ricetti 81
Pecetto Torinese,Piemonte,Agriturismo Agricoopecetto - Progetto Agriable,3321005389,Strada Sabena 78
Perrero,Piemonte,"Bar Ristorante """"Al Palazzetto""""",3572530693,Via Colonnello Pettinati 85
Perrero,Piemonte,Coanibri,3572532893,Via Provinciale 161
Pessinetto,Piemonte,Cà di Spagna,1757193807,Pessinetto 49
Pessinetto,Piemonte,Pizza d'asporto,1757190322,Via Roma 71
Pessinetto,Piemonte,Sempre Festa,1757189842,Via Roma 82
Pessinetto,Piemonte,Stazione,1757191914,Via Roma 40
Pianezza,Piemonte,L'osrteria del Musicante,3123703249,Via Caduti per la Libertà 167
Pianezza,Piemonte,Pizzeria da Andrea,3123652826,Via Giuseppe Mazzini 49
Pinasca,Piemonte,Hosteria 7 Ponti,1984361281,Strada comunale 69
Pinasca,Piemonte,Pizzeria Il Quadrifoglio,1984444198,Vignassa SR23
Pinerolo,Piemonte,La Fenice,3350720486,Via Clemente Lequio 180
Pinerolo,Piemonte,La Taverna degli Acaja,3350719493,Corso Torino 156
Pinerolo,Piemonte,Macumba,3350822574,Corso Torino 128
Pinerolo,Piemonte,Mei Li Yuan,3350821508,Piazza Roma 137
Pinerolo,Piemonte,Perbacco,3350710541,Via Duca degli Abruzzi 36
Pinerolo,Piemonte,Tanit,3350709353,Via Trento 16
Pinerolo,Piemonte,Trattoria Zappatori,3350714262,Corso Torino 100
Pino Torinese,Piemonte,Mucca Pazza,2285439446,Via Mongreno 64
Piossasco,Piemonte,Agrigelateria Piossasco,2798034704,Via San Bernardino 20
Piossasco,Piemonte,Agriturismo La Pautassa,2321857533,Via San Bernardino 32
Piossasco,Piemonte,Castello Feudale Nove Merle,2798034711,Camposampiero 113
Piossasco,Piemonte,Mensa Ansaldo STS,2145742319,Viale Dell'Artigianato 99
Piossasco,Piemonte,osteria 68,3102571490,Via Torino 16
Piverone,Piemonte,Agriturismo La Schiavenza,589987224,Strada Chiusure 3
Piverone,Piemonte,Impero Romano,2623250489,Anzasco SS228
Piverone,Piemonte,L'idea,889394827,Località Bancassa 1
Piverone,Piemonte,Ristorante La Torre,1231979982,Oliena 130
Poirino,Piemonte,Agriturismo La Longa - Progetto Agriable,3320943591,Noicattaro 89
Porte,Piemonte,"Ristorante """"Il corniolo""""",1306556851,Via Nazionale 69
Pragelato,Piemonte,Hostaria 1898,1941579457,Strada Regionale 23 del Colle di Sestriere 48
Pragelato,Piemonte,La Greppia,2497087997,Via del Beth 118
Pragelato,Piemonte,Ristorante Tipico,2409029000,Strada Regionale 23 del Colle di Sestriere 146
Pramollo,Piemonte,Gran Truc,3698268385,SP168 37
Prarostino,Piemonte,Trattoria Piani,1735868577,Via Piani 131
Prascorsano,Piemonte,Ristorante Società Prascorsano,1427186458,Via Pabrasone 130
Quagliuzzo,Piemonte,Ristorante Michel,2921731814,Via Venti Settembre 9
Rivalta Di Torino,Piemonte,Crepérie Allantè,3943307180,Via Balegno 1
Rivalta Di Torino,Piemonte,Pizza 33 Giri,627007233,Via Guglielmo Marconi 2
Rivalta Di Torino,Piemonte,Pizza Fiorì,2165874773,Via Fenestrelle 52
Rivara,Piemonte,Agriturismo La Bedina - Progetto Agriable,3321026082,Signa 112
Rivarolo Canavese,Piemonte,3K,1983137174,Corso Indipendenza 90
Rivarolo Canavese,Piemonte,Al Paradise,1201924331,Corso Re Arduino 68
Rivarolo Canavese,Piemonte,Antichi Sapori,1962295964,Viale Losego 69
Rivarolo Canavese,Piemonte,Crazy Pizza,1987726103,Via Favria 55
Rivarolo Canavese,Piemonte,El Cit,1983137192,Corso Indipendenza 181
Rivarolo Canavese,Piemonte,Happy Days,1748518889,Via Uligini 136
Rivarolo Canavese,Piemonte,Il Granchio,1987696608,Via San Francesco d'Assisi 34
Rivarolo Canavese,Piemonte,Il Nilo,1979988438,Corso Torino 197
Rivarolo Canavese,Piemonte,Kombu,2310291203,Via San Francesco d'Assisi 8
Rivarolo Canavese,Piemonte,La Mandragola pizza da asporto,2000629318,Via Cavour 38
Rivarolo Canavese,Piemonte,La terrazza,1960055982,Corso Re Arduino 38
Rivarolo Canavese,Piemonte,Malgrà Vinosteria,1990762357,Via Palestro 2
Rivarolo Canavese,Piemonte,Oggi Pizza,1988150700,Via Francesco Cerrano 161
Rivarolo Canavese,Piemonte,Pizza Fantasy,1990715409,Viale Berone 98
Rivarolo Canavese,Piemonte,Pizza OK,2003967372,Via Rejneri 131
Rivarolo Canavese,Piemonte,Randez-Vous,1960055979,Corso Torino 175
Rivarolo Canavese,Piemonte,Squisipizza,1998374020,Via Domenico Viano 194
Rivarolo Canavese,Piemonte,West End,1988153758,Via P.A. Vallero 104
Rivarolo Canavese,Piemonte,Xing Du,1960939205,Via Favria 169
Rivoli,Piemonte,Allantè,2929283563,Corso Susa 115/B
Rivoli,Piemonte,Cipponet,2928862502,Via Rocciamelone 76
Rivoli,Piemonte,Combalzero,2947253368,Conversano 127
Rivoli,Piemonte,Gennaro Esposito,2948344254,Corso Susa 111
Rivoli,Piemonte,In famiglia,2949666450,Via Fratelli Piol 75
Rivoli,Piemonte,Italy,2949110166,Torino 85
Rivoli,Piemonte,La Coccinella,3176442613,Corso Francia 59
Rivoli,Piemonte,La Piol-a,2948685433,Vergato 137
Rivoli,Piemonte,L'Arrocco,2940217736,Piazza San Rocco 41
Rivoli,Piemonte,La Tavernetta,2928865201,Piazza Carlo Bollani 4/A
Rivoli,Piemonte,Mille Miglia,2619167859,Caprarola 40
Rivoli,Piemonte,Noom,2949092433,Porto Recanati 12
Rivoli,Piemonte,Pizzorante,2992837031,Corso Susa 242
Rivoli,Piemonte,Ritrattoria n. 3,2948682258,Via Fratelli Piol 55
Rivoli,Piemonte,Vineria Succo d'uva,2948697663,Piazza Giovanni Marocco 82
Robassomero,Piemonte,pizzeria,1100378330,Corso Italia 25
Romano Canavese,Piemonte,Pizzeria Hong Kong,2919191203,Viale Guglielmo Marconi 30
Romano Canavese,Piemonte,Ristorante la Roggia,2919191205,Vezzano Ligure 63
Ronco Canavese,Piemonte,Lanterna del Gran Paradiso,3842834405,Chiò SP47
Ronco Canavese,Piemonte,Locanda Centrale,3842551039,Alpetta SP47
Ronco Canavese,Piemonte,Ramo Verde,3842782716,Alpetta SP47
Roure,Piemonte,Cacciatori,1984381060,Strada Regionale 23 del Colle di Sestriere 6
Salbertrand,Piemonte,Ristorante Gran Bosco,1589768484,Serravalle Pistoiese 149
Samone,Piemonte,Ristorante Bacco,1876542083,Via Provinciale 41
San Didero,Piemonte,Peccati di Gola,2582123656,Via Augusto Abegg 16
San Giorgio Canavese,Piemonte,Bar Ristorante Antica Osteria dei Tre Merli,2942677098,Via Carlo Giulio 21
San Giorgio Canavese,Piemonte,Bar Ristorante della Luna,2942677099,Piazza Ippolito San Giorgio 12
San Giorgio Canavese,Piemonte,Castello di San Giorgio,2942678013,Via Biandrate 31
San Giorgio Canavese,Piemonte,Ristorante Il Delfino,2942678066,Via Circonvallazione 36/B
San Giorio Di Susa,Piemonte,Il paradiso delle Rane,899643806,Sentiero dei Franchi 83
San Giusto Canavese,Piemonte,La Piazza,2563577924,Civitavecchia 100
San Martino Canavese,Piemonte,Agriturismo Al Mulin,2912661996,Canton Bronzo 1
San Martino Canavese,Piemonte,Agriturismo La Canavera,2912661997,Strada Muno 2
San Martino Canavese,Piemonte,Antica Trattoria del Ciapey,2912662909,Via Chiappetto 13
San Martino Canavese,Piemonte,Pizzeria Ristorante La Collina,2912662926,Via Roma 5
San Martino Canavese,Piemonte,Ristorante Antico Convento,2912662928,Via Tiburzio 2
San Maurizio Canavese,Piemonte,Bam Bam ristosauro,3350645393,Lecco 20
San Maurizio Canavese,Piemonte,La Credenza,3647635417,Via Cavour 156
San Mauro Torinese,Piemonte,Bar ristorante Pescarito,1244289280,Corso Lombardia 14
San Mauro Torinese,Piemonte,Tassobarbasso,1244289259,Corso Lombardia 75
San Sebastiano Da Po,Piemonte,Tre colombe,2923900816,Magnago 168
San Secondo Di Pinerolo,Piemonte,Il Punto... A Capo,3350864552,Piazza Tonello 1
San Secondo Di Pinerolo,Piemonte,Trattoria Valpellice,2709712137,Via Valpellice 134
Sant'Ambrogio Di Torino,Piemonte,Il 52,880538626,Via Lino Maritano 121
Sant'Ambrogio Di Torino,Piemonte,Totò e Macario,775541916,Corso Moncenisio 90
Santena,Piemonte,Drago Verde,1013246657,Via Sambuy 100
Sauze D'Oulx,Piemonte,Capanna Kind,687483344,Strada dell'Assietta 160
Sauze D'Oulx,Piemonte,La Griglia,3304642176,Via Colle Bourget 24
Sauze D'Oulx,Piemonte,La Grotta,2345283733,Campo San Martino 96
Sauze D'Oulx,Piemonte,Orso Bianco,687483343,Strada dell'Assietta 162
Scarmagno,Piemonte,Osteria La Pergola,2916639256,Strada Romano Montalenghe 59
Sestriere,Piemonte,Aquilla Nera,3991851717,Sentiero dei Rododendri 26
Sestriere,Piemonte,Club Colombiere,2409064243,Via Monterotta 143
Sestriere,Piemonte,Il Barbasel,2409064244,Via Monterotta 2
Sestriere,Piemonte,Il Caminello,3721581067,Via Louset 182
Sestriere,Piemonte,La Baita,2412410237,Via Louset 144
Sestriere,Piemonte,La Ciolatollo,3721581072,Strada Statale 23 del Colle di Sestriere 191
Sestriere,Piemonte,Last Tango,2406170372,Via La Gleisa 53
Sestriere,Piemonte,Mamma Lia,2409064245,Strada Statale 23 del Colle di Sestriere 156
Sestriere,Piemonte,Pinky,2412410240,Piazzale Fraiteve 155
Sestriere,Piemonte,Pizzeria Forno Baby,2409064246,Strada Statale 23 del Colle di Sestriere 103
